ANO4,TRIMESTRE,AGLOMERADO,CH04,CH06,ESTADO
2020,2,25,1,30,1
2020,2,25,1,3,4
2020,2,25,1,58,1
2020,2,25,2,56,1
2020,2,25,1,23,3
2020,2,25,1,20,3
2020,2,25,1,18,3
2020,2,25,1,56,1
2020,2,25,2,60,3
2020,2,25,2,35,1
2020,2,25,2,25,3
2020,2,25,2,25,3
2020,2,25,1,9,4
2020,2,25,1,8,4
2020,2,25,2,5,4
2020,2,25,1,60,3
2020,2,25,1,36,1
2020,2,25,1,61,3
2020,2,25,2,59,3
2020,2,25,1,29,1
2020,2,25,2,30,1
2020,2,25,2,10,3
2020,2,25,2,8,4
2020,2,25,1,49,1
2020,2,25,2,48,3
2020,2,25,1,25,1
2020,2,25,2,26,1
2020,2,25,1,58,1
2020,2,25,1,29,1
2020,2,25,2,32,1
2020,2,25,1,26,1
2020,2,25,2,24,3
2020,2,25,2,2,4
2020,2,25,2,65,3
2020,2,26,1,59,1
2020,2,26,2,58,1
2020,2,26,2,26,3
2020,2,26,1,88,3
2020,2,26,2,62,1
2020,2,26,2,74,3
2020,2,26,2,51,3
2020,2,26,1,25,1
2020,2,26,1,19,3
2020,2,26,1,81,3
2020,2,26,2,76,3
2020,2,26,1,55,1
2020,2,26,1,29,3
2020,2,26,2,32,3
2020,2,26,1,6,4
2020,2,26,1,50,3
2020,2,26,2,40,3
2020,2,26,1,54,1
2020,2,26,2,3,4
2020,2,26,1,54,1
2020,2,26,2,59,1
2020,2,26,2,20,3
2020,2,26,2,17,3
2020,2,26,2,40,1
2020,2,26,2,76,3
2020,2,26,2,36,1
2020,2,26,1,76,3
2020,2,26,1,42,1
2020,2,26,1,46,1
2020,2,26,1,25,3
2020,2,26,1,25,1
2020,2,26,2,53,1
2020,2,26,1,21,3
2020,2,26,1,77,3
2020,2,26,2,93,3
2020,2,26,2,71,3
2020,2,26,2,64,3
2020,2,26,1,53,1
2020,2,26,2,50,1
2020,2,26,1,16,3
2020,2,26,1,46,1
2020,2,26,1,37,1
2020,2,26,1,47,1
2020,2,26,1,36,2
2020,2,26,1,48,1
2020,2,26,1,25,1
2020,2,26,1,52,1
2020,2,26,2,33,1
2020,2,26,1,12,3
2020,2,26,2,10,3
2020,2,26,1,7,4
2020,2,26,1,72,3
2020,2,26,2,33,1
2020,2,26,2,8,4
2020,2,26,1,58,3
2020,2,26,2,47,1
2020,2,26,2,20,1
2020,2,26,2,15,3
2020,2,26,2,48,1
2020,2,26,1,13,3
2020,2,26,1,80,3
2020,2,26,2,56,3
2020,2,26,2,18,1
2020,2,26,1,21,1
2020,2,26,2,52,1
2020,2,26,1,24,3
2020,2,26,2,35,1
2020,2,26,1,36,3
2020,2,26,2,33,1
2020,2,26,2,7,4
2020,2,26,2,58,1
2020,2,27,2,44,3
2020,2,27,1,27,3
2020,2,27,1,21,1
2020,2,27,2,15,3
2020,2,27,1,8,4
2020,2,27,1,18,1
2020,2,27,2,68,3
2020,2,27,1,42,1
2020,2,27,2,45,3
2020,2,27,2,26,3
2020,2,27,1,35,1
2020,2,27,1,-1,4
2020,2,27,1,14,3
2020,2,27,2,13,3
2020,2,27,1,37,1
2020,2,27,2,27,3
2020,2,27,2,10,3
2020,2,27,1,4,4
2020,2,27,2,16,3
2020,2,27,1,39,1
2020,2,27,2,38,3
2020,2,27,1,15,3
2020,2,27,1,12,3
2020,2,27,1,10,3
2020,2,27,1,38,1
2020,2,27,2,34,3
2020,2,27,1,18,3
2020,2,27,1,48,3
2020,2,27,2,43,1
2020,2,27,2,2,4
2020,2,27,2,24,3
2020,2,27,1,23,1
2020,2,27,1,43,1
2020,2,27,2,45,1
2020,2,27,1,20,1
2020,2,27,1,18,3
2020,2,27,1,83,3
2020,2,27,2,25,1
2020,2,27,1,26,1
2020,2,27,1,2,4
2020,2,27,1,44,1
2020,2,27,2,41,1
2020,2,27,1,21,1
2020,2,27,2,19,1
2020,2,27,2,8,4
2020,2,27,1,57,3
2020,2,27,1,23,1
2020,2,27,2,18,3
2020,2,27,2,3,4
2020,2,27,2,51,3
2020,2,27,1,61,1
2020,2,27,1,20,1
2020,2,27,2,23,3
2020,2,27,2,43,1
2020,2,27,1,16,3
2020,2,27,1,29,1
2020,2,27,2,30,1
2020,2,27,2,-1,4
2020,2,27,2,32,3
2020,2,27,2,41,3
2020,2,27,1,34,3
2020,2,27,2,14,3
2020,2,27,2,10,3
2020,2,27,1,-1,4
2020,2,27,1,38,1
2020,2,27,2,32,3
2020,2,27,2,3,4
2020,2,27,1,6,4
2020,2,27,2,18,3
2020,2,27,1,61,1
2020,2,27,2,58,3
2020,2,27,1,7,4
2020,2,27,1,6,4
2020,2,27,1,5,4
2020,2,27,2,63,1
2020,2,27,1,45,1
2020,2,27,2,42,1
2020,2,27,1,18,1
2020,2,27,2,15,3
2020,2,27,2,72,3
2020,2,27,1,43,1
2020,2,27,1,41,1
2020,2,27,2,75,3
2020,2,27,1,82,3
2020,2,27,2,27,3
2020,2,27,2,11,3
2020,2,27,1,8,4
2020,2,27,1,4,4
2020,2,27,2,59,3
2020,2,27,2,70,3
2020,2,27,2,40,2
2020,2,27,1,38,2
2020,2,27,2,9,4
2020,2,27,2,82,3
2020,2,27,1,73,3
2020,2,27,2,63,3
2020,2,27,2,63,3
2020,2,27,1,37,1
2020,2,27,2,32,1
2020,2,27,1,11,3
2020,2,27,1,9,4
2020,2,27,2,40,1
2020,2,27,1,43,1
2020,2,27,2,22,3
2020,2,27,1,14,3
2020,2,27,1,12,3
2020,2,27,2,6,4
2020,2,27,2,13,3
2020,2,27,2,8,4
2020,2,27,2,6,4
2020,2,27,1,35,3
2020,2,27,1,47,1
2020,2,27,2,51,3
2020,2,27,2,26,3
2020,2,27,1,29,2
2020,2,27,1,20,1
2020,2,27,2,8,4
2020,2,27,1,3,4
2020,2,27,1,29,3
2020,2,27,1,60,3
2020,2,27,1,37,2
2020,2,27,1,15,1
2020,2,27,1,3,4
2020,2,27,2,22,3
2020,2,27,2,35,3
2020,2,27,1,36,1
2020,2,29,2,37,3
2020,2,29,1,41,3
2020,2,29,2,19,3
2020,2,29,1,19,1
2020,2,29,1,18,3
2020,2,29,1,16,3
2020,2,29,1,13,3
2020,2,29,2,9,4
2020,2,29,1,68,3
2020,2,29,2,28,1
2020,2,29,1,24,1
2020,2,29,1,6,4
2020,2,29,1,3,4
2020,2,29,2,82,3
2020,2,29,1,49,3
2020,2,29,1,41,1
2020,2,29,2,55,1
2020,2,29,2,37,3
2020,2,29,2,22,3
2020,2,29,2,3,4
2020,2,29,2,26,1
2020,2,29,2,6,4
2020,2,29,2,3,4
2020,2,29,1,65,1
2020,2,29,2,68,3
2020,2,29,2,82,3
2020,2,29,2,63,3
2020,2,29,1,77,3
2020,2,29,2,80,3
2020,2,29,2,22,3
2020,2,29,1,21,3
2020,2,29,2,23,3
2020,2,29,1,25,1
2020,2,29,2,73,3
2020,2,29,2,35,3
2020,2,29,1,3,4
2020,2,29,1,33,1
2020,2,25,2,28,1
2020,2,25,1,2,4
2020,2,25,1,62,1
2020,2,25,2,28,1
2020,2,25,2,37,1
2020,2,25,1,30,1
2020,2,25,2,4,4
2020,2,25,1,85,3
2020,2,25,2,85,3
2020,2,25,1,47,1
2020,2,25,2,45,1
2020,2,25,2,25,3
2020,2,25,2,23,3
2020,2,25,1,55,1
2020,2,25,2,51,1
2020,2,25,1,25,1
2020,2,25,2,22,3
2020,2,25,1,15,3
2020,2,25,2,20,3
2020,2,25,2,23,3
2020,2,25,1,25,3
2020,2,25,2,26,3
2020,2,25,1,51,1
2020,2,25,2,53,3
2020,2,25,2,12,3
2020,2,25,2,12,3
2020,2,25,1,55,3
2020,2,25,2,43,3
2020,2,25,1,20,1
2020,2,25,2,61,3
2020,2,25,1,30,3
2020,2,25,1,28,1
2020,2,25,1,24,3
2020,2,25,2,9,4
2020,2,25,2,44,3
2020,2,25,1,52,1
2020,2,25,2,32,1
2020,2,25,1,9,4
2020,2,25,1,35,3
2020,2,25,2,35,1
2020,2,25,2,10,3
2020,2,25,1,3,4
2020,2,25,2,80,3
2020,2,25,2,49,1
2020,2,25,2,38,1
2020,2,25,1,41,1
2020,2,25,2,18,3
2020,2,25,1,47,1
2020,2,25,2,45,1
2020,2,25,2,25,3
2020,2,25,2,25,3
2020,2,25,2,44,1
2020,2,25,1,44,1
2020,2,26,2,7,4
2020,2,26,1,15,3
2020,2,26,1,5,4
2020,2,26,1,3,4
2020,2,26,2,19,3
2020,2,26,1,65,1
2020,2,26,1,50,1
2020,2,26,2,51,3
2020,2,26,1,35,1
2020,2,26,1,52,1
2020,2,26,2,69,3
2020,2,26,1,66,3
2020,2,26,2,63,3
2020,2,26,2,73,3
2020,2,26,1,70,3
2020,2,26,2,65,3
2020,2,26,1,25,3
2020,2,26,2,70,3
2020,2,26,1,38,1
2020,2,26,1,78,3
2020,2,26,1,29,1
2020,2,26,2,27,3
2020,2,26,1,9,4
2020,2,26,2,4,4
2020,2,26,2,57,3
2020,2,26,1,30,3
2020,2,26,2,37,1
2020,2,26,1,36,1
2020,2,26,2,57,1
2020,2,26,1,95,3
2020,2,26,1,54,3
2020,2,26,1,67,1
2020,2,26,2,29,3
2020,2,26,2,56,3
2020,2,26,2,20,3
2020,2,26,2,23,3
2020,2,26,2,6,4
2020,2,26,1,34,1
2020,2,26,1,43,1
2020,2,26,2,42,3
2020,2,26,1,20,3
2020,2,26,1,18,3
2020,2,26,1,15,3
2020,2,26,1,1,4
2020,2,26,1,22,3
2020,2,26,1,51,1
2020,2,26,2,41,1
2020,2,26,2,7,4
2020,2,26,1,55,1
2020,2,26,2,70,3
2020,2,26,1,20,3
2020,2,26,1,53,1
2020,2,26,1,18,3
2020,2,26,1,77,1
2020,2,26,2,76,3
2020,2,26,2,30,1
2020,2,26,1,41,1
2020,2,26,2,35,1
2020,2,26,1,8,4
2020,2,26,1,10,3
2020,2,26,1,58,1
2020,2,26,2,57,1
2020,2,26,1,25,1
2020,2,26,2,24,1
2020,2,26,1,66,3
2020,2,26,1,9,4
2020,2,26,2,49,1
2020,2,26,2,54,1
2020,2,26,2,27,3
2020,2,26,1,33,1
2020,2,26,2,29,3
2020,2,26,1,12,3
2020,2,27,2,31,1
2020,2,27,1,28,1
2020,2,27,2,9,4
2020,2,27,2,5,4
2020,2,27,1,3,4
2020,2,27,2,34,3
2020,2,27,1,32,1
2020,2,27,1,15,3
2020,2,27,1,6,4
2020,2,27,1,56,1
2020,2,27,2,40,1
2020,2,27,1,1,4
2020,2,27,1,44,2
2020,2,27,1,6,4
2020,2,27,1,69,3
2020,2,27,2,65,3
2020,2,27,2,42,1
2020,2,27,1,21,1
2020,2,27,2,17,3
2020,2,27,1,9,4
2020,2,27,1,22,1
2020,2,27,1,28,1
2020,2,27,2,26,3
2020,2,27,1,5,4
2020,2,27,2,62,3
2020,2,27,1,66,3
2020,2,27,1,31,2
2020,2,27,2,34,2
2020,2,27,1,66,1
2020,2,27,1,21,3
2020,2,27,1,81,3
2020,2,27,1,45,3
2020,2,27,2,76,3
2020,2,27,1,72,3
2020,2,27,2,82,3
2020,2,27,1,55,1
2020,2,27,1,38,1
2020,2,27,2,40,3
2020,2,27,1,21,1
2020,2,27,2,19,1
2020,2,27,2,18,3
2020,2,27,1,10,3
2020,2,27,1,2,4
2020,2,27,2,1,4
2020,2,27,2,82,3
2020,2,27,1,47,1
2020,2,27,2,18,3
2020,2,27,2,51,3
2020,2,27,2,19,3
2020,2,27,1,52,1
2020,2,27,2,50,3
2020,2,27,1,28,2
2020,2,27,2,23,1
2020,2,27,2,78,3
2020,2,27,1,26,2
2020,2,27,1,50,1
2020,2,27,2,51,3
2020,2,27,2,31,3
2020,2,27,1,23,3
2020,2,27,2,20,3
2020,2,27,1,18,1
2020,2,27,1,63,1
2020,2,27,2,56,3
2020,2,27,1,28,3
2020,2,27,1,22,1
2020,2,27,1,19,3
2020,2,27,2,74,3
2020,2,27,2,84,3
2020,2,27,1,69,3
2020,2,27,2,67,3
2020,2,27,2,41,1
2020,2,27,2,77,3
2020,2,27,1,57,1
2020,2,27,1,62,1
2020,2,27,2,59,3
2020,2,27,2,68,3
2020,2,27,2,89,3
2020,2,27,2,54,1
2020,2,27,1,45,1
2020,2,27,1,46,1
2020,2,27,2,45,3
2020,2,27,1,19,3
2020,2,27,1,16,3
2020,2,27,1,56,1
2020,2,27,2,55,3
2020,2,27,2,26,3
2020,2,27,1,53,1
2020,2,27,1,19,3
2020,2,27,1,76,3
2020,2,27,2,35,3
2020,2,27,2,5,4
2020,2,27,2,14,3
2020,2,27,2,5,4
2020,2,27,2,4,4
2020,2,27,1,71,3
2020,2,27,2,72,3
2020,2,27,1,56,1
2020,2,27,2,44,1
2020,2,27,1,78,3
2020,2,27,2,72,3
2020,2,27,1,44,1
2020,2,27,2,35,3
2020,2,27,2,14,3
2020,2,27,2,12,3
2020,2,27,2,8,4
2020,2,27,2,54,1
2020,2,27,2,28,1
2020,2,27,2,10,3
2020,2,27,2,37,3
2020,2,27,2,17,3
2020,2,27,1,15,3
2020,2,27,2,10,3
2020,2,27,2,-1,4
2020,2,27,1,67,3
2020,2,27,2,61,1
2020,2,27,1,35,1
2020,2,27,2,37,1
2020,2,27,2,13,3
2020,2,27,1,11,3
2020,2,27,1,49,1
2020,2,27,1,16,3
2020,2,27,1,15,3
2020,2,27,1,2,4
2020,2,27,1,1,4
2020,2,27,2,40,3
2020,2,27,2,23,3
2020,2,27,1,21,1
2020,2,29,1,39,1
2020,2,29,2,6,4
2020,2,29,1,17,3
2020,2,29,1,73,3
2020,2,29,2,68,3
2020,2,29,1,50,1
2020,2,29,2,51,3
2020,2,29,2,24,1
2020,2,29,1,21,1
2020,2,29,1,15,3
2020,2,29,1,67,1
2020,2,29,2,51,3
2020,2,29,1,24,3
2020,2,29,1,22,3
2020,2,29,1,20,3
2020,2,29,2,18,3
2020,2,29,2,17,3
2020,2,29,1,16,3
2020,2,29,2,38,1
2020,2,29,2,35,3
2020,2,29,1,41,3
2020,2,29,2,32,3
2020,2,29,1,10,3
2020,2,29,1,7,4
2020,2,29,2,-1,4
2020,2,29,2,33,3
2020,2,29,2,16,3
2020,2,29,2,8,4
2020,2,29,2,5,4
2020,2,29,2,51,1
2020,2,29,1,54,1
2020,2,29,2,44,3
2020,2,29,1,13,3
2020,2,29,1,70,1
2020,2,29,2,67,3
2020,2,29,1,45,3
2020,2,25,2,55,1
2020,2,25,1,28,1
2020,2,25,1,18,3
2020,2,25,1,16,3
2020,2,25,1,50,1
2020,2,25,2,45,3
2020,2,25,1,28,1
2020,2,25,2,27,3
2020,2,25,1,23,3
2020,2,25,1,20,3
2020,2,25,2,17,3
2020,2,25,1,79,3
2020,2,25,2,44,1
2020,2,25,2,38,3
2020,2,25,1,14,3
2020,2,25,2,17,3
2020,2,25,2,12,3
2020,2,25,1,1,4
2020,2,25,1,16,3
2020,2,25,1,14,3
2020,2,25,1,9,4
2020,2,25,1,62,3
2020,2,25,2,66,3
2020,2,25,1,38,1
2020,2,25,1,9,4
2020,2,25,2,45,1
2020,2,25,1,45,1
2020,2,25,1,23,3
2020,2,25,1,22,3
2020,2,25,1,19,3
2020,2,25,1,9,4
2020,2,25,2,40,1
2020,2,25,1,52,1
2020,2,25,2,16,3
2020,2,25,2,13,3
2020,2,25,1,12,3
2020,2,25,1,13,3
2020,2,25,1,53,1
2020,2,25,2,51,1
2020,2,25,1,24,1
2020,2,25,1,21,3
2020,2,25,2,14,3
2020,2,25,2,45,1
2020,2,25,1,24,1
2020,2,25,1,50,1
2020,2,25,2,48,1
2020,2,25,1,23,3
2020,2,25,2,27,1
2020,2,25,2,4,4
2020,2,25,2,74,3
2020,2,25,1,48,1
2020,2,25,2,42,1
2020,2,25,1,22,1
2020,2,26,2,36,1
2020,2,26,1,55,3
2020,2,26,2,42,1
2020,2,26,1,8,4
2020,2,26,1,12,3
2020,2,26,2,16,3
2020,2,26,2,78,3
2020,2,26,2,40,1
2020,2,26,1,36,1
2020,2,26,2,21,3
2020,2,26,1,45,1
2020,2,26,2,74,3
2020,2,26,1,40,3
2020,2,26,1,79,3
2020,2,26,2,50,3
2020,2,26,1,86,3
2020,2,26,2,77,3
2020,2,26,2,45,1
2020,2,26,1,1,4
2020,2,26,1,25,1
2020,2,26,1,36,1
2020,2,26,2,35,1
2020,2,26,2,12,3
2020,2,26,1,67,3
2020,2,26,2,70,1
2020,2,26,1,65,3
2020,2,26,2,58,1
2020,2,26,1,37,3
2020,2,26,2,39,1
2020,2,26,2,77,3
2020,2,26,2,19,3
2020,2,26,1,27,1
2020,2,26,1,34,1
2020,2,26,2,58,3
2020,2,26,1,38,1
2020,2,31,2,28,3
2020,2,31,2,3,4
2020,2,31,1,44,2
2020,2,31,2,34,3
2020,2,31,1,12,3
2020,2,31,1,6,4
2020,2,31,2,33,3
2020,2,31,1,50,2
2020,2,31,1,12,3
2020,2,31,1,25,2
2020,2,31,1,42,2
2020,2,31,1,48,1
2020,2,31,2,45,1
2020,2,31,2,13,3
2020,2,31,2,33,1
2020,2,31,1,9,4
2020,2,31,2,7,4
2020,2,31,2,11,3
2020,2,32,1,37,1
2020,2,32,2,37,1
2020,2,32,2,4,4
2020,2,32,2,46,1
2020,2,32,1,50,2
2020,2,32,2,25,2
2020,2,32,2,21,3
2020,2,32,2,12,3
2020,2,32,2,10,3
2020,2,32,2,6,4
2020,2,32,2,71,3
2020,2,32,1,73,3
2020,2,32,2,60,1
2020,2,32,1,57,3
2020,2,32,1,17,3
2020,2,32,2,76,3
2020,2,32,1,77,3
2020,2,32,2,68,3
2020,2,32,1,60,1
2020,2,32,2,57,1
2020,2,32,1,25,3
2020,2,32,1,16,3
2020,2,32,2,27,1
2020,2,32,1,28,1
2020,2,32,1,30,1
2020,2,32,2,28,1
2020,2,32,2,59,1
2020,2,32,1,31,1
2020,2,32,2,53,1
2020,2,32,1,20,2
2020,2,32,1,18,2
2020,2,32,1,49,1
2020,2,32,2,38,1
2020,2,32,2,5,4
2020,2,32,1,79,3
2020,2,32,1,22,1
2020,2,32,1,33,1
2020,2,32,2,57,1
2020,2,32,1,62,1
2020,2,32,1,59,1
2020,2,32,1,55,1
2020,2,32,2,52,1
2020,2,32,1,76,3
2020,2,32,2,83,3
2020,2,32,2,88,3
2020,2,32,1,40,1
2020,2,32,2,57,1
2020,2,32,1,26,1
2020,2,32,1,61,1
2020,2,32,1,63,1
2020,2,32,2,51,3
2020,2,32,2,17,3
2020,2,33,1,6,4
2020,2,33,2,34,1
2020,2,33,2,43,1
2020,2,33,2,46,1
2020,2,33,2,39,1
2020,2,33,1,46,1
2020,2,33,2,38,1
2020,2,33,1,49,1
2020,2,33,2,46,1
2020,2,33,1,20,3
2020,2,33,1,15,3
2020,2,33,2,54,2
2020,2,33,1,72,3
2020,2,33,2,63,3
2020,2,33,2,26,1
2020,2,33,2,29,1
2020,2,33,2,90,3
2020,2,33,1,41,1
2020,2,33,2,40,3
2020,2,33,2,11,3
2020,2,33,1,78,3
2020,2,33,2,74,3
2020,2,33,2,65,3
2020,2,33,2,29,2
2020,2,33,2,86,3
2020,2,33,2,73,3
2020,2,33,2,45,3
2020,2,33,2,73,3
2020,2,33,1,89,3
2020,2,33,1,58,2
2020,2,33,2,24,2
2020,2,33,1,77,3
2020,2,33,2,72,3
2020,2,33,1,30,1
2020,2,33,2,67,3
2020,2,33,1,75,3
2020,2,33,1,18,3
2020,2,33,1,85,3
2020,2,33,2,32,3
2020,2,33,2,75,3
2020,2,33,2,85,3
2020,2,33,2,61,1
2020,2,33,1,60,1
2020,2,33,2,62,3
2020,2,33,2,57,3
2020,2,33,1,57,1
2020,2,33,1,20,3
2020,2,33,1,18,3
2020,2,33,1,15,3
2020,2,33,2,61,1
2020,2,33,1,65,1
2020,2,33,2,36,3
2020,2,33,1,38,1
2020,2,33,1,8,4
2020,2,33,1,25,3
2020,2,33,2,25,3
2020,2,33,1,5,4
2020,2,33,2,2,4
2020,2,33,1,66,3
2020,2,33,2,60,3
2020,2,33,1,35,1
2020,2,33,2,56,1
2020,2,33,1,61,3
2020,2,33,1,26,3
2020,2,33,2,25,3
2020,2,33,2,22,3
2020,2,33,2,14,3
2020,2,33,2,70,3
2020,2,33,1,80,3
2020,2,33,1,44,1
2020,2,33,2,37,1
2020,2,33,1,15,3
2020,2,33,1,8,4
2020,2,33,2,24,3
2020,2,33,1,28,1
2020,2,33,1,22,1
2020,2,33,1,67,3
2020,2,33,2,66,1
2020,2,33,2,26,1
2020,2,33,1,5,4
2020,2,33,1,47,1
2020,2,33,1,48,1
2020,2,33,2,43,3
2020,2,33,2,19,1
2020,2,33,1,10,3
2020,2,33,2,51,2
2020,2,33,1,52,1
2020,2,33,1,32,2
2020,2,33,1,68,3
2020,2,33,2,73,3
2020,2,33,1,37,3
2020,2,33,1,5,4
2020,2,33,1,57,1
2020,2,33,1,30,1
2020,2,33,2,26,1
2020,2,33,1,44,3
2020,2,33,2,44,3
2020,2,33,1,30,1
2020,2,33,2,23,3
2020,2,33,2,42,2
2020,2,33,1,23,2
2020,2,33,2,22,3
2020,2,33,1,10,3
2020,2,33,1,7,4
2020,2,33,2,2,4
2020,2,33,1,72,3
2020,2,33,2,72,3
2020,2,33,2,87,3
2020,2,33,2,8,4
2020,2,33,1,51,3
2020,2,33,2,47,1
2020,2,33,2,11,3
2020,2,33,2,45,3
2020,2,33,1,56,1
2020,2,33,1,9,4
2020,2,33,1,21,3
2020,2,33,1,36,1
2020,2,33,2,52,3
2020,2,33,2,13,3
2020,2,33,2,25,1
2020,2,33,1,33,1
2020,2,33,2,41,3
2020,2,33,2,13,3
2020,2,33,2,12,3
2020,2,33,2,11,3
2020,2,33,2,27,3
2020,2,33,1,2,4
2020,2,33,1,79,3
2020,2,33,2,72,3
2020,2,33,1,37,1
2020,2,33,1,76,3
2020,2,33,2,64,3
2020,2,33,1,47,1
2020,2,33,2,48,1
2020,2,33,1,11,3
2020,2,33,1,7,4
2020,2,33,1,61,1
2020,2,33,2,60,3
2020,2,33,2,66,3
2020,2,33,2,69,3
2020,2,33,1,69,3
2020,2,33,2,60,3
2020,2,33,1,37,1
2020,2,33,1,30,1
2020,2,29,2,10,3
2020,2,29,1,24,1
2020,2,29,2,73,3
2020,2,29,2,56,3
2020,2,29,1,-1,4
2020,2,29,1,40,3
2020,2,29,2,27,1
2020,2,29,2,8,4
2020,2,29,2,6,4
2020,2,29,1,38,1
2020,2,29,2,38,3
2020,2,29,2,9,4
2020,2,29,2,5,4
2020,2,29,1,62,3
2020,2,29,2,59,1
2020,2,29,2,26,1
2020,2,29,1,2,4
2020,2,29,1,37,2
2020,2,30,2,20,3
2020,2,30,1,1,4
2020,2,30,1,38,3
2020,2,30,2,39,1
2020,2,30,2,21,3
2020,2,30,1,15,3
2020,2,30,1,12,3
2020,2,30,2,54,1
2020,2,30,1,60,3
2020,2,30,1,26,3
2020,2,30,2,19,3
2020,2,30,1,1,4
2020,2,30,1,65,3
2020,2,30,2,35,1
2020,2,30,1,40,3
2020,2,30,2,37,1
2020,2,30,1,37,1
2020,2,30,2,14,3
2020,2,30,2,83,3
2020,2,30,1,21,3
2020,2,30,1,17,3
2020,2,30,1,43,1
2020,2,30,2,40,1
2020,2,30,2,21,3
2020,2,30,1,19,3
2020,2,30,1,17,3
2020,2,30,2,9,4
2020,2,30,1,35,1
2020,2,30,2,28,3
2020,2,30,1,4,4
2020,2,30,1,44,1
2020,2,30,2,41,3
2020,2,30,1,13,3
2020,2,30,2,2,4
2020,2,30,2,53,1
2020,2,30,1,54,1
2020,2,31,1,30,1
2020,2,31,2,35,1
2020,2,31,2,65,3
2020,2,31,1,68,3
2020,2,31,2,57,1
2020,2,31,1,63,1
2020,2,31,1,52,3
2020,2,31,2,49,3
2020,2,31,2,22,3
2020,2,31,1,39,1
2020,2,31,2,48,3
2020,2,31,2,21,3
2020,2,31,1,9,4
2020,2,31,2,8,4
2020,2,31,1,63,3
2020,2,31,2,49,2
2020,2,31,2,67,3
2020,2,31,1,71,3
2020,2,31,2,38,1
2020,2,31,1,37,1
2020,2,31,2,5,4
2020,2,31,2,30,1
2020,2,31,1,33,1
2020,2,31,2,2,4
2020,2,31,1,47,1
2020,2,31,2,41,2
2020,2,31,2,21,1
2020,2,31,2,16,3
2020,2,31,2,54,1
2020,2,31,2,31,3
2020,2,31,1,21,3
2020,2,31,1,5,4
2020,2,31,1,3,4
2020,2,31,2,43,3
2020,2,31,1,16,3
2020,2,31,1,5,4
2020,2,32,1,71,3
2020,2,32,2,73,3
2020,2,32,1,36,1
2020,2,32,1,44,1
2020,2,32,2,48,1
2020,2,32,1,64,1
2020,2,32,1,14,3
2020,2,32,2,21,3
2020,2,32,2,81,3
2020,2,32,1,60,0
2020,2,32,2,26,3
2020,2,32,2,26,3
2020,2,32,1,85,3
2020,2,32,2,82,1
2020,2,32,2,88,3
2020,2,32,1,90,3
2020,2,32,2,60,1
2020,2,32,1,30,1
2020,2,32,2,73,3
2020,2,32,2,69,3
2020,2,32,1,48,1
2020,2,32,1,44,1
2020,2,32,2,43,3
2020,2,32,2,4,4
2020,2,32,2,28,1
2020,2,32,1,65,3
2020,2,32,2,53,3
2020,2,32,1,38,1
2020,2,32,2,38,3
2020,2,32,2,3,4
2020,2,32,2,41,3
2020,2,32,1,35,1
2020,2,32,1,4,4
2020,2,32,1,39,1
2020,2,32,2,36,1
2020,2,32,1,5,4
2020,2,32,2,15,3
2020,2,32,2,9,4
2020,2,32,2,69,3
2020,2,32,1,39,1
2020,2,32,1,62,1
2020,2,32,2,60,3
2020,2,32,2,28,1
2020,2,32,1,20,3
2020,2,32,1,24,1
2020,2,32,1,1,4
2020,2,32,2,46,1
2020,2,32,1,40,1
2020,2,32,1,12,3
2020,2,32,2,6,4
2020,2,32,2,4,4
2020,2,32,1,37,1
2020,2,32,2,37,1
2020,2,32,1,97,3
2020,2,33,1,47,1
2020,2,33,1,59,1
2020,2,33,2,61,1
2020,2,33,1,64,2
2020,2,33,1,43,1
2020,2,33,2,39,1
2020,2,33,2,40,3
2020,2,33,1,18,3
2020,2,33,2,23,1
2020,2,33,1,43,1
2020,2,33,2,3,4
2020,2,33,1,67,3
2020,2,33,1,39,1
2020,2,33,2,44,1
2020,2,33,1,12,3
2020,2,33,2,18,3
2020,2,33,2,70,3
2020,2,33,1,48,2
2020,2,33,2,51,3
2020,2,33,2,31,1
2020,2,33,1,12,3
2020,2,33,2,10,3
2020,2,33,1,4,4
2020,2,33,1,31,1
2020,2,33,2,41,3
2020,2,33,1,22,3
2020,2,33,2,20,1
2020,2,33,1,16,3
2020,2,33,2,2,4
2020,2,33,2,60,3
2020,2,33,1,64,3
2020,2,33,1,13,3
2020,2,33,2,86,3
2020,2,33,1,37,1
2020,2,33,1,29,3
2020,2,33,1,63,1
2020,2,33,2,61,1
2020,2,33,1,29,3
2020,2,33,2,86,3
2020,2,33,2,43,1
2020,2,33,1,48,1
2020,2,33,2,21,1
2020,2,33,2,14,3
2020,2,33,2,44,1
2020,2,33,1,45,1
2020,2,33,2,52,3
2020,2,33,1,47,1
2020,2,33,1,53,1
2020,2,33,2,53,1
2020,2,33,2,13,3
2020,2,33,2,31,1
2020,2,33,1,34,1
2020,2,33,1,50,1
2020,2,33,2,49,3
2020,2,33,1,25,1
2020,2,33,2,21,3
2020,2,33,2,15,3
2020,2,33,1,13,3
2020,2,33,2,89,3
2020,2,33,1,72,3
2020,2,33,2,55,3
2020,2,33,1,92,3
2020,2,33,2,72,3
2020,2,33,2,51,3
2020,2,33,1,23,3
2020,2,33,1,19,3
2020,2,33,1,35,2
2020,2,33,2,34,1
2020,2,33,2,19,2
2020,2,33,1,30,1
2020,2,33,2,68,3
